brick_AHU_Cooling_Discharge_Air_Temperature_Proportional_Band_Setpoint,AHU Cooling Discharge Air Temperature Proportional Band Setpoint
brick_Hand_Auto_Status,Hand Auto Status
brick_AHU_Return_Supply_Fan_Differential_Speed_Setpoint,AHU Return Discharge Fan Differential Speed Setpoint
brick_Preheat_Valve,Preheat Valve
brick_CRAC_Compressor_Overload_Alarm,CRAC Compressor Overload Alarm
btag_Rain,Rain
brick_Server_Room,Server Room
brick_CO2_Differential_Sensor,CO2 Differential Sensor
brick_HWS_Heat_Exchanger_Discharge_Water_Temperature_Setpoint,HWS Heat Exchanger Supply Water Temperature Setpoint
brick_Return_Air_Dewpoint_Sensor,Return Air Dewpoint Sensor
brick_VAV_Discharge_Air_Temperature_Heating_Setpoint,VAV Supply Air Temperature Heating Setpoint
btag_Today,Today
brick_Occupied_Cooling_Min_Discharge_Air_Flow,Occupied Cooling Min Discharge Air Flow
brick_Medium_Temperature_Hot_Water_Discharge_Temperature_High_Reset,Medium Temperature Hot Water Discharge Temperature High Reset
brick_Chilled_Water_Discharge_Temperature_Sensor,Chilled Water Supply Temperature Sensor
brick_Enthalpy,Enthalpy
btag_Short,Short
brick_Fan_Coil_Unit,Fan Coil Unit
brick_VAV_Unoccupied_Cooling_Discharge_Air_Flow_Setpoint,VAV Unoccupied Cooling Discharge Air Flow Setpoint
brick_Discharge_Air_Static_Pressure,Discharge Air Static Pressure
btag_Speed,Speed
btag_Turn,Turn
brick_Heating_Max_Supply_Air_Flow,Heating Max Supply Air Flow
brick_Discharge_Water_Differential_Pressure_Dead_Band,Discharge Water Differential Pressure Dead Band
brick_HWS_Medium_Temperature_Hot_Water_Supply_Temperature_Low_Reset_Setpoint,HWS Medium Temperature Hot Water Supply Temperature Low Reset Setpoint
brick_CRAC_Power_Loss_Alarm,CRAC Power Loss Alarm
brick_AHU_Heating_Supply_Air_Temperature_Dead_Band_Setpoint,AHU Heating Supply Air Temperature Dead Band Setpoint
brick_Cold_Box_Temperature_Sensor,Cold Box Temperature Sensor
brick_Discharge_Air_Flow_Reset_High_Setpoint,Discharge Air Flow Reset High Setpoint
brick_Yearly_Steam_Usage_Meter,Yearly Steam Usage Meter
brick_Computer_Room_Air_Conditioning,Computer Room Air Conditioning
brick_Chilled_Water_Discharge_Flow,Chilled Water Discharge Flow
brick_Max_Load,Max Load
brick_Supply_Air_Static_Pressure_Increase_Decrease_Step_Setpoint,Supply Air Static Pressure Increase Decrease Step Setpoint
brick_Exhaust_Air_Stack_Flow,Exhaust Air Stack Flow
brick_AHU_Preheat_Valve_Command,AHU Preheat Valve Command
brick_VAV_Discharge_Air_Duct_Pressure_Status,VAV Discharge Air Duct Pressure Status
brick_Exhaust_Air_Flow_Sensor,Exhaust Air Flow Sensor
brick_Heating_Request_Percent_Setpoint,Heating Request Percent Setpoint
brick_Exhaust_Air_Static_Pressure_Sensor,Exhaust Air Static Pressure Sensor
brick_Output_Frequency,Output Frequency
brick_Supply_Air_Temperature_Heating_Setpoint,Supply Air Temperature Heating Setpoint
btag_Glycool,Glycool
brick_VFD_Run_Time_Sensor,VFD Run Time Sensor
btag_Relative,Relative
brick_Discharge_Air_Temperature_High_Limit_Alarm,Discharge Air Temperature High Limit Alarm
brick_Alarm,Alarm
brick_Outside_Air_Lockout_Temperature_Differential_Sensor,Outside Air Lockout Temperature Differential Sensor
brick_VAV_Occupied_Command,VAV Occupancy Command
brick_Exhaust_Fan_Air_Flow,Exhaust Fan Air Flow
brick_Photovoltaic_Current_Output_Sensor,PV Current Output Sensor
brick_Discharge_Water_Temperature_Setpoint,Supply Water Temperature Setpoint
brick_Medium_Temperature_Hot_Water_Supply_Temperature_High_Reset_Setpoint,Medium Temperature Hot Water Supply Temperature High Reset Setpoint
brick_Hot_Water_Differential_Pressure_Dead_Band_Setpoint,Hot Water Differential Pressure Dead Band Setpoint
btag_Stream,Stream
brick_Static_Pressure_Min,Static Pressure Min
brick_Heat_Wheel_Differential_Pressure_Sensor,Heat Wheel Differential Pressure Sensor
brick_FCU_Fan_Status,FCU Fan Status
brick_FCU_Humidity_Sensor,FCU Humidity Sensor
btag_Capacity,Capacity
brick_Medium_Temperature_Hot_Water_Differential_Pressure_Load_Shed_Setpoint,Medium Temperature Hot Water Differential Pressure Load Shed Setpoint
brick_Flow_Meter,Flow Meter
btag_Desk,Desk
brick_AHU_Preheat_Supply_Air_Temperature_Sensor,AHU Preheat Discharge Air Temperature Sensor
brick_Heating_Max_Discharge_Air_Flow_Setpoint,Heating Max Supply Air Flow Setpoint
brick_AHU_Discharge_Air_Temperature_Reset_High_Setpoint,AHU Supply Air Temperature Reset High Setpoint
brick_Occupancy_Command,Occupancy Command
brick_Standby_Unit_On_Off,Standby Unit On Off
brick_VAV_Supply_Air_Velocity_Pressure_Sensor,VAV Discharge Air Velocity Pressure Sensor
brick_Medium_Temperature_Hot_Water_Supply_Temperature_Load_Shed_Setpoint,Medium Temperature Hot Water Discharge Temperature Load Shed Setpoint
brick_Discharge_Air_Static_Pressure_Integral_Time_Setpoint,Supply Air Static Pressure Integral Time Setpoint
brick_VFD_Start_Stop_Status,VFD Start Stop Status
btag_Step,Step
brick_Chilled_Water_Pump_VFD_Speed_Command,Chilled Water Pump VFD Speed Command
brick_CRAC_Condensate_Leak_Alarm,CRAC Condensate Leak Alarm
brick_AHU_Discharge_Air_Temperature_Heating_Setpoint,AHU Discharge Air Temperature Heating Setpoint
brick_AHU_Average_Exhaust_Air_Static_Pressure_Sensor,AHU Average Exhaust Air Static Pressure Sensor
brick_Chilled_Water_Pump_Start_Stop_Status,Chilled Water Pump Start Stop Status
brick_CRAC_High_Humidity_Alarm_Setpoint,CRAC High Humidity Alarm Setpoint
brick_High_Temperature_Hot_Water_Supply_Temperature,High Temperature Hot Water Supply Temperature
brick_Furniture,Furniture
brick_Cooling_Coil_Supply_Air_Temperature_Sensor,Cooling Coil Discharge Air Temperature Sensor
brick_AHU_Discharge_Fan_VFD_Speed_Command,AHU Discharge Fan VFD Speed Command
brick_Max_Frequency_Command,Max Frequency Command
brick_Temperature,Temperature
brick_Standby_Fan,Standby Fan
brick_VAV_Occupied_Cooling_Min_Discharge_Air_Flow_Setpoint,VAV Occupied Cooling Min Supply Air Flow Setpoint
brick_VAV_Discharge_Air_Flow_Command,VAV Discharge Air Flow Command
brick_FCU_Discharge_Fan_VFD_Speed_Command,FCU Supply Fan VFD Speed Command
brick_Fan,Fan
brick_Outside_Air_Temperature_Low_Reset_Setpoint,Outside Air Temperature Low Reset Setpoint
brick_DemandResponse_Medium_Temperature_Hot_Water_Discharge_Temperature_Load_Shed_Setpoint,DemandResponse Medium Temperature Hot Water Supply Temperature Load Shed Setpoint
brick_Discharge_Fan,Discharge Fan
brick_Supply_Air_Temperature_Reset_Low_Setpoint,Discharge Air Temperature Reset Low Setpoint
brick_VFD_Motor_Torque_Sensor,VFD Motor Torque Sensor
btag_Electrical,Electrical
brick_Zone,Zone
brick_Discharge_Fan_Air_Flow,Discharge Fan Air Flow
brick_Heat_Wheel_Voltage_Sensor,Heat Wheel Voltage Sensor
brick_Water_Discharge_Temperature_Sensor,Water Discharge Temperature Sensor
brick_Occupied_Heating_Min_Supply_Air_Flow,Occupied Heating Min Supply Air Flow
brick_Return_Air_Preheat_Valve_Command,Return Air Preheat Valve Command
brick_Heating_Valve,Heating Valve
brick_CRAC_System_Enable_Command,CRAC System Enable Command
brick_Enable_Status,Enable Status
brick_Economizer_Discharge_Air_Temperature_Dead_Band,Economizer Discharge Air Temperature Dead Band
brick_AHU_Return_Air_Temperature_Low_Limit_Alarm,AHU Return Air Temperature Low Limit Alarm
brick_AHU_Supply_Fan_VFD_Speed_Command,AHU Discharge Fan VFD Speed Command
btag_Sensor,Sensor
brick_HVAC_Coldest_Zone_Temperature_Sensor,HVAC Lowest Zone Temperature Sensor
brick_Occupancy_Sensor,Occupancy Sensor
brick_VAV_CO2_Level_Sensor,VAV CO2 Level Sensor
btag_Filter,Filter
btag_Control,Control
brick_Alarm_Delay,Alarm Delay
brick_HWS_Medium_Temperature_Hot_Water_Discharge_Temperature_High_Reset_Setpoint,HWS Medium Temperature Hot Water Discharge Temperature High Reset Setpoint
brick_Exhaust_Air_Static_Pressure_Integral_Time,Exhaust Air Static Pressure Integral Time
brick_Economizer_Enable_Differential_Enthalpy,Economizer Enable Differential Enthalpy
brick_Unoccupied_Cooling_Supply_Air_Flow_Setpoint,Unoccupied Cooling Discharge Air Flow Setpoint
brick_VAV_Occupied_Cooling_Min_Discharge_Air_Flow_Setpoint,VAV Occupied Cooling Min Discharge Air Flow Setpoint
brick_Supply_Air_Static_Pressure_Increase_Decrease_Step_Setpoint,Discharge Air Static Pressure Increase Decrease Step Setpoint
brick_HWS_Heat_Exchanger_Discharge_Water_Temperature_Sensor,HWS Heat Exchanger Discharge Water Temperature Sensor
brick_AHU_Discharge_Air_Temperature_Setpoint_Increase_Decrease_Step,AHU Supply Air Temperature Setpoint Increase Decrease Step
brick_Min_Supply_Air_Temperature,Min Supply Air Temperature
brick_Pump_Lead_Lag_Command,Pump Lead Lag Command
brick_Medium_Temperature_Hot_Water_Supply_Temperature_Low_Reset,Medium Temperature Hot Water Supply Temperature Low Reset
brick_Average_Cooling_Demand_Sensor,Average Cooling Demand Sensor
brick_Discharge_Air_Static_Pressure_Dead_Band,Discharge Air Static Pressure Dead Band
brick_Emergency_Power_Off_Activated_By_Leak_Detection_System_Status,Emergency Power Off Activated By Leak Detection System Status
brick_HVAC_Lowest_Zone_Temperature_Sensor,HVAC Lowest Zone Temperature Sensor
brick_Supply_Fan_Command,Supply Fan Command
brick_Demand_Setpoint,Demand Setpoint
brick_Preheat_Supply_Air_Temperature,Preheat Supply Air Temperature
brick_Motor_Start_Stop_Command,Motor Start Stop Command
brick_Warmest_Temperature,Warmest Temperature
brick_Deionised_Water_Conductivity,Deionised Water Conductivity
brick_Occupied_Cooling_Discharge_Air_Flow_Setpoint,Occupied Cooling Supply Air Flow Setpoint
brick_AHU_Economizer_Discharge_Air_Temperature_Dead_Band_Setpoint,AHU Economizer Discharge Air Temperature Dead Band Setpoint
brick_Preheat_Demand_Setpoint,Preheat Demand Setpoint
brick_Air_Flow_Setpoint,Air Flow Setpoint
brick_Emergency_Power_Loss_Alarm,Emergency Power Loss Alarm
brick_Standby_Unit_On_Off_Status,Standby Unit On Off Status
brick_Heating_On_Off_Status,Heating On Off Status
btag_Running,Running
btag_Vent,Vent
brick_Lighting_System_Luminance_Alarm,Lighting_System Luminance Alarm
brick_Max_Supply_Air_Temperature_Setpoint,Max Supply Air Temperature Setpoint
brick_Heating_Discharge_Air_Flow_Setpoint,Heating Discharge Air Flow Setpoint
brick_Occupied_Cooling_Temperature_Dead_Band,Occupied Cooling Temperature Dead Band
brick_VAV_Damper_Command,VAV Damper Command
brick_AHU_Supply_Fan_Status,AHU Discharge Fan Status
brick_Supply_Fan_Status,Supply Fan Status
brick_HWS_Heat_Exchanger_Discharge_Water_Temperature_Setpoint,HWS Heat Exchanger Discharge Water Temperature Setpoint
brick_Chilled_Water_Pump_Start_Stop_Command,Chilled Water Pump Start Stop Command
brick_Cooling_Supply_Air_Temperature_Integral_Time_Setpoint,Cooling Supply Air Temperature Integral Time Setpoint
brick_Filter_Reset,Filter Reset
brick_Discharge_Air_Flow_Command,Supply Air Flow Command
brick_AHU_Return_Fan_Air_Flow_Sensor,AHU Return Fan Air Flow Sensor
brick_AHU_Filter_Status,AHU Filter Status
brick_DemandResponse_Standby_Load_Shed_Command,DemandResponse Standby Load Shed Command
brick_Peak_Energy_Today,Peak Energy Today
brick_AHU_Supply_Air_Temperature_Sensor,AHU Supply Air Temperature Sensor
brick_AHU_Curtailment_Override_Command,AHU Curtailment Override Command
brick_Monthly_Steam_Usage_Meter,Monthly Steam Usage Meter
brick_Chilled_Water_Static_Pressure,Chilled Water Static Pressure
brick_Hot_Water_Differential_Pressure_Sensor,Hot Water Differential Pressure Sensor
brick_Unoccupied_Mode,Unoccupied Mode
brick_Cooling_Coil_Discharge_Air_Temperature_Sensor,Cooling Coil Discharge Air Temperature Sensor
brick_Min_Supply_Air_Temperature_Setpoint,Min Discharge Air Temperature Setpoint
brick_AHU_Supply_Air_Flow_Demand_Setpoint,AHU Supply Air Flow Demand Setpoint
brick_AHU_Outside_Air_Dewpoint_Sensor,AHU Outside Air Dewpoint Sensor
brick_Highest_Zone_Temperature_Sensor,Warmest Zone Temperature Sensor
brick_AHU_Outside_Air_CO2_Sensor,AHU Outside Air CO2 Sensor
brick_AHU_CO2_Sensor,AHU CO2 Differential Sensor
brick_AHU_Min_Supply_Air_Static_Pressure_Setpoint,AHU Min Discharge Air Static Pressure Setpoint
brick_Wing,Wing
brick_Supply_Fan_Supply_Air_Static_Pressure_Integral_Time_Setpoint,Supply_Fan Supply Air Static Pressure Integral Time Setpoint
brick_Condensate_Leak,Condensate Leak
brick_AHU_Exhaust_Air_Static_Pressure_Integral_Time_Setpoint,AHU Exhaust Air Static Pressure Integral Time Setpoint
btag_Booster,Booster
brick_Open_Heating_Valve_Outside_Air_Temperature_Setpoint,Open Heating Valve Outside Air Temperature Setpoint
btag_Dewpoint,Dewpoint
brick_Exhaust_Air_Static_Pressure,Exhaust Air Static Pressure
brick_Economizer_Disable_Fixed_Temperature_Setpoint,Economizer Disable Fixed Temperature Setpoint
brick_AHU_Economizer_Damper_Min_Position_Setpoint,AHU Economizer Damper Min Position Setpoint
btag_Adjustment,Adjustment
brick_Max_Discharge_Air_Temperature_Setpoint,Max Discharge Air Temperature Setpoint
brick_Low_Air_Temperature_Enable_Differential,Low Air Temperature Enable Differential
brick_Emergency_Push_Button_Status,Emergency Push Button Status
brick_Outside_Air_Lockout_Temperature_Setpoint,Outside Air Lockout Temperature Setpoint
brick_AHU_Preheat_Discharge_Air_Temperature_Sensor,AHU Preheat Supply Air Temperature Sensor
brick_Medium_Temperature_Hot_Water_Supply_Temperature_High_Reset_Setpoint,Medium Temperature Hot Water Discharge Temperature High Reset Setpoint
brick_Economizer_Disable_Fixed_Temperature,Economizer Disable Fixed Temperature
brick_Room_Temperature,Room Temperature
brick_HWS_Hot_Water_Static_Pressure_Setpoint,HWS Hot Water Static Pressure Setpoint
brick_Hot_Water_Static_Pressure_Setpoint,Hot Water Static Pressure Setpoint
brick_Domestic_Hot_Water_Supply_Temperature_Setpoint,Domestic Hot Water Discharge Temperature Setpoint
btag_Bypass,Bypass
brick_Bypass_Damper_Position,Bypass Damper Position
brick_AHU_Highest_Zone_Temperature_Sensor,AHU Highest Zone Temperature Sensor
brick_Return_Fan_Air_Flow_Sensor,Return Fan Air Flow Sensor
brick_AHU_Discharge_Air_Temperature_Reset_Differential_Setpoint,AHU Discharge Air Temperature Reset Differential Setpoint
brick_Start_Stop,Start Stop
brick_Coldest_Zone_Temperature_Sensor,Lowest Zone Temperature Sensor
brick_Return_Fan_Air_Flow,Return Fan Air Flow
brick_AHU_Return_Fan_VFD_Speed_Command,AHU Return Fan VFD Speed Command
brick_Water_System_Water_Discharge_Temperature_Sensor,Water_System Water Supply Temperature Sensor
brick_Supply_Air_Static_Pressure_Dead_Band,Supply Air Static Pressure Dead Band
brick_Shutdown_Hot_Water_When_Unoccupied,Shutdown Hot Water When Unoccupied
brick_Medium_Temperature_Hot_Water_Supply_Temperature_Low_Reset_Setpoint,Medium Temperature Hot Water Discharge Temperature Low Reset Setpoint
brick_AHU_Bypass_Damper_Position_Sensor,AHU Bypass Damper Position Sensor
brick_Lighting_System_Luminance_Command,Lighting_System Luminance Command
brick_Air_Grains,Air Grains
brick_CWS_Chilled_Water_Pump_Lead_Lag_Command,CWS Chilled Water Pump Lead Lag Command
brick_Supply_Water_Temperature_Proportional_Band_Setpoint,Supply Water Temperature Proportional Band Setpoint
brick_CRAC,Computer Room Air Conditioning
brick_High_Temperature_Hot_Water_Discharge_Temperature_Sensor,High Temperature Hot Water Supply Temperature Sensor
brick_DemandResponse_Chilled_Water_Differential_Pressure_Load_Shed_Setpoint,DemandResponse Chilled Water Differential Pressure Load Shed Setpoint
brick_Luminance_Sensor,Luminance Sensor
brick_Chilled_Water_System,Chilled Water System
brick_Supply_Air_Temperature_Reset_Low,Supply Air Temperature Reset Low
brick_Boiler_Start_Stop_Status,Boiler On Off Status
brick_Return_Air_CO2,Return Air CO2
brick_VAV_Supply_Air_Temperature_Cooling_Setpoint,VAV Supply Air Temperature Cooling Setpoint
brick_Supply_Air_Temperature_Reset_Differential,Supply Air Temperature Reset Differential
brick_Hot_Water_Pump_Status,Hot Water Pump Status
brick_HWS_Hot_Water_Pump_Alarm,HWS Hot Water Pump Alarm
brick_Compressor_Overload_Alarm,Compressor Overload Alarm
btag_Safety,Safety
brick_Hot_Water,Hot Water
brick_Water_System_Alarm_Delay_Setpoint,Water_System Alarm Delay Setpoint
btag_Medium,Medium
brick_Air_Damper_Min_Position,Air Damper Min Position
btag_Hood,Hood
brick_Exhaust_Air_Temperature_Sensor,Exhaust Air Temperature Sensor
brick_Manual_Auto_Status,Manual Auto Status
brick_Thermal_Power_Meter,Thermal Power Meter
btag_Bus,Bus
brick_Exhaust_Bypass_Damper_Command,Exhaust Bypass Damper Command
brick_HWS_High_Temperature_Hot_Water_Return_Temperature_Sensor,HWS High Temperature Hot Water Return Temperature Sensor
brick_Chilled_Water_Meter,Chilled Water Meter
brick_AHU_VFD_Speed_Command,AHU VFD Speed Command
brick_FCU_Supply_Air_Temperature_Heating_Setpoint,FCU Discharge Air Temperature Heating Setpoint
brick_Yearly_Steam_Usage,Yearly Steam Usage
brick_CWS_Supply_Water_Temperature_Setpoint,CWS Discharge Water Temperature Setpoint
brick_Low_Air_Temperature_Enable,Low Air Temperature Enable
brick_Supply_Air_Temperature_Setpoint_Increase_Decrease_Step,Discharge Air Temperature Setpoint Increase Decrease Step
brick_Heating_Supply_Air_Temperature_Dead_Band,Heating Supply Air Temperature Dead Band
brick_Freezer,Freezer
